education,education-num,age,fnlwgt,hours-per-week,capital-loss,capital-gain
11,8,49,7166,2,0,0
11,8,43,19352,44,0,0
9,12,14,10273,39,0,0
11,8,9,16763,39,0,39
11,8,7,12837,44,0,0
9,12,12,10148,49,0,0
11,8,27,20241,44,0,0
9,12,17,10273,54,0,0
9,12,42,19662,42,47,0
9,12,6,18878,23,0,0
1,6,6,972,39,0,0
8,10,38,5850,34,0,0
11,8,22,7823,39,0,0
1,6,22,21263,39,0,0
5,3,40,19120,72,0,0
11,8,18,7670,39,0,0
8,10,22,18281,47,0,0
11,8,30,10116,37,0,0
10,15,36,1674,49,0,0
15,9,6,17947,24,0,0
12,13,18,13171,49,0,0
15,9,27,21223,39,0,0
11,8,11,14716,24,0,0
9,12,9,18435,39,0,0
11,8,6,17970,44,0,0
11,8,15,3451,24,0,0
15,9,32,11351,49,0,0
15,9,19,10086,59,0,25
11,8,19,21610,35,0,0
4,2,24,15047,39,0,0
7,11,4,14111,45,0,0
9,12,37,4279,39,0,0
15,9,26,12536,39,0,0
15,9,18,14068,39,0,0
15,9,14,5626,49,0,0
15,9,29,12659,39,0,0
11,8,29,7517,39,0,0
11,8,39,9911,39,0,0
12,13,28,11580,0,0,0
11,8,4,16185,39,0,0
12,13,34,7491,49,0,0
15,9,30,8226,19,0,0
4,2,25,15415,39,0,0
15,9,2,2104,29,0,0
9,12,8,11650,39,0,0
12,13,20,6089,59,0,0
2,7,18,10163,39,0,0
11,8,23,5133,29,0,0
1,6,40,6915,14,0,0
11,8,21,16502,49,0,0
0,5,31,16864,37,0,0
15,9,17,16183,33,0,0
15,9,29,463,39,0,0
11,8,13,8879,37,0,0
12,13,28,2265,49,0,0
9,12,15,9917,49,0,0
11,8,18,12712,47,0,0
15,9,45,5770,38,0,97
11,8,39,11425,39,0,0
8,10,33,3620,39,0,0
9,12,8,11584,39,0,0
15,9,24,7031,32,0,0
11,8,18,16446,26,0,0
15,9,16,16685,40,0,0
7,11,21,9423,39,47,0
9,12,20,7841,39,0,0
11,8,39,11965,39,0,0
5,3,2,3429,31,25,0
6,4,14,3110,39,0,0
11,8,36,14968,39,0,0
11,8,16,11933,34,0,0
3,1,55,17683,39,0,0
11,8,37,1209,49,0,0
9,12,13,11641,39,0,0
10,15,34,18428,39,0,0
11,8,13,14411,49,44,0
9,12,13,20344,49,0,0
15,9,15,14133,15,0,0
15,9,13,13950,49,0,0
12,13,18,4887,39,0,0
15,9,23,13496,43,0,0
9,12,21,19769,39,0,0
0,5,2,6308,29,0,0
15,9,15,16165,43,0,0
12,13,32,10388,39,0,0
9,12,59,9765,9,0,0
9,12,43,9187,34,0,0
6,4,43,2844,39,0,0
10,15,38,8573,76,0,0
9,12,24,8810,29,0,0
11,8,7,7911,39,0,0
12,13,36,4375,59,0,91
15,9,52,8446,37,7,0
15,9,54,16206,29,0,56
11,8,24,2715,39,0,0
11,8,15,6423,39,0,0
1,6,28,9117,39,0,0
9,12,42,20330,39,0,0
11,8,14,2739,34,0,0
11,8,23,19472,36,0,0
8,10,27,10791,39,0,0
15,9,46,19376,59,0,0
15,9,14,20340,55,0,108
9,12,34,18251,19,0,0
1,6,34,15724,39,0,0
11,8,6,7696,39,0,0
5,3,32,9254,47,0,0
11,8,39,17774,44,0,43
11,8,22,18412,39,0,0
14,14,22,4676,49,0,108
11,8,13,11506,39,0,0
9,12,26,15669,49,0,0
15,9,14,21147,49,0,0
12,13,27,8727,34,0,0
14,14,26,7411,29,0,0
10,15,20,6303,69,0,0
15,9,24,240,45,0,0
11,8,26,12213,39,0,0
15,9,30,1784,39,0,0
14,14,21,8904,44,86,0
8,10,29,255,39,0,0
15,9,2,8976,39,0,0
4,2,2,17280,49,0,0
9,12,7,18771,44,0,0
15,9,22,8801,64,0,0
8,10,20,9482,29,0,0
9,12,11,1821,39,0,0
11,8,23,2630,39,0,0
7,11,10,20046,39,0,0
11,8,5,19698,39,0,0
15,9,4,17783,11,0,0
11,8,15,20171,39,0,0
11,8,3,8677,39,0,0
12,13,28,21429,47,0,106
14,14,29,4620,39,0,0
8,10,29,4709,44,0,0
15,9,9,701,43,0,0
9,12,30,5458,59,0,0
15,9,5,5390,9,0,0
11,8,17,19802,59,0,0
3,1,32,12779,39,0,0
15,9,3,16593,24,0,0
11,8,11,11677,44,0,0
1,6,13,9906,39,0,0
11,8,6,10440,39,0,0
6,4,3,19112,39,0,0
15,9,14,17255,54,0,0
3,1,29,16485,39,0,0
11,8,25,12302,39,0,0
5,3,43,17613,39,0,0
9,12,13,2460,49,0,0
15,9,10,1533,47,0,0
6,4,3,13052,31,0,0
9,12,39,9679,39,0,94
15,9,24,12955,59,0,0
11,8,44,10174,39,0,0
11,8,30,10093,39,0,0
6,4,43,1080,36,0,28
6,4,16,17983,49,0,0
15,9,23,8626,24,0,0
9,12,31,19829,44,0,0
11,8,39,10769,39,0,0
8,10,33,2338,54,0,50
12,13,40,4024,39,0,0
15,9,3,9024,39,0,0
8,10,29,18803,35,0,0
15,9,4,5371,39,0,0
11,8,20,9506,39,0,0
15,9,25,20786,39,0,0
11,8,3,11689,29,0,0
10,15,37,3169,49,50,0
11,8,15,14218,21,0,66
15,9,45,3661,0,0,0
15,9,33,5858,39,0,0
15,9,32,20849,39,0,0
7,11,31,21310,49,0,0
15,9,7,16111,39,0,0
12,13,29,6801,39,0,0
11,8,25,17214,39,0,0
15,9,35,13321,39,0,0
7,11,41,3369,39,0,0
15,9,20,8795,39,0,0
11,8,17,12285,39,0,0
15,9,9,5190,39,55,0
15,9,1,5589,19,0,0
15,9,16,14513,39,0,0
15,9,24,19472,14,0,0
7,11,4,10120,19,0,0
8,10,6,6543,39,0,0
15,9,9,9339,39,0,0
9,12,16,8459,39,0,0
15,9,7,9875,44,0,0
0,5,26,19955,41,0,0
11,8,35,21082,39,0,0
15,9,10,18527,39,0,0
5,3,44,16108,39,0,0
11,8,18,8614,39,0,0
11,8,18,13841,39,0,0
11,8,28,9520,54,0,108
11,8,26,15281,39,0,0
11,8,34,8779,39,0,0
9,12,18,19670,39,0,0
9,12,30,768,44,0,0
15,9,5,13384,39,0,0
8,10,32,19692,59,0,0
11,8,3,6396,19,0,0
0,5,2,20805,39,0,0
11,8,10,6473,39,0,0
7,11,25,12980,44,0,0
15,9,10,14677,39,0,0
15,9,6,15463,34,0,0
15,9,3,4498,9,0,0
11,8,30,4094,49,0,0
2,7,0,14492,17,0,0
0,5,59,13780,0,0,0
15,9,22,1649,39,0,0
6,4,8,17354,39,0,0
8,10,14,6631,42,0,0
11,8,27,14075,19,0,0
8,10,36,16933,39,0,0
15,9,17,16895,44,0,0
15,9,28,2270,59,0,0
11,8,17,10408,44,0,0
12,13,18,15732,39,0,0
15,9,19,10133,47,0,0
15,9,28,9350,44,0,0
15,9,20,17600,59,0,0
7,11,36,8288,39,0,0
12,13,18,3819,49,0,108
11,8,21,20800,68,0,0
15,9,48,19350,39,0,0
0,5,32,1973,68,0,0
11,8,7,14428,39,0,0
15,9,37,5211,39,0,0
0,5,0,211,11,0,0
2,7,2,9507,15,0,0
11,8,43,10853,39,0,0
9,12,29,11904,34,0,0
12,13,61,9014,14,0,0
15,9,9,6233,39,0,0
3,1,41,13598,37,0,0
11,8,20,5704,54,0,0
12,13,24,3441,37,0,0
9,12,13,6571,39,0,0
15,9,2,20493,29,0,0
9,12,31,3605,59,0,0
15,9,5,13108,23,0,0
12,13,33,12318,59,0,0
3,1,8,12301,39,0,0
0,5,1,1560,5,0,0
11,8,4,11261,39,0,0
15,9,30,12846,49,0,0
11,8,16,4788,35,0,0
11,8,22,11690,39,0,25
9,12,50,9809,7,0,0
15,9,2,9136,23,25,0
0,5,1,4718,10,0,0
11,8,19,17816,39,0,0
15,9,6,14715,24,0,0
15,9,8,20538,19,0,0
15,9,23,944,39,0,0
11,8,56,338,39,0,0
15,9,18,928,39,0,77
7,11,14,20854,39,0,0
0,5,3,21252,39,0,0
11,8,3,13332,39,0,0
11,8,10,3970,39,0,0
0,5,49,11105,29,0,0
12,13,49,14180,49,0,0
12,13,47,16465,34,0,0
15,9,31,19656,52,0,53
9,12,7,11666,39,0,0
11,8,34,163,59,0,0
9,12,8,10158,59,0,0
1,6,16,9119,19,0,0
11,8,33,3082,49,0,0
5,3,34,18880,49,0,0
9,12,17,11665,37,0,0
5,3,24,4852,39,0,0
15,9,13,1320,39,0,0
15,9,42,4566,39,0,44
15,9,24,5634,39,0,50
12,13,19,8904,44,0,100
3,1,20,18948,80,0,0
11,8,11,2183,29,0,0
11,8,2,20799,39,0,0
15,9,11,8650,44,0,0
0,5,45,14714,39,0,0
12,13,19,16714,44,0,108
0,5,41,15167,39,0,0
11,8,25,10963,49,0,9
11,8,26,6532,39,0,0
11,8,12,783,39,0,0
11,8,15,18370,49,0,0
6,4,47,1543,39,0,0
9,12,22,7452,19,0,0
9,12,9,16977,19,0,0
11,8,2,5683,29,0,0
11,8,4,11925,44,0,0
15,9,15,13727,39,0,0
7,11,13,19598,44,0,77
9,12,9,12960,49,0,0
15,9,3,8451,14,0,0
15,9,2,18561,29,0,0
9,12,16,12020,41,0,0
15,9,6,12741,39,0,0
11,8,12,987,44,0,0
11,8,25,2616,39,0,0
11,8,13,15866,49,0,0
11,8,46,2314,19,0,0
11,8,17,4158,39,0,0
15,9,43,3160,23,0,0
11,8,31,11192,49,0,0
9,12,8,16567,49,0,0
8,10,10,12755,39,0,0
11,8,38,5975,54,0,115
15,9,15,14900,39,0,0
15,9,5,5321,24,0,0
11,8,8,2612,49,0,0
1,6,1,3752,15,0,0
15,9,7,8186,43,0,0
9,12,12,17669,39,0,0
1,6,56,17581,2,0,0
11,8,22,11189,39,0,0
12,13,16,12954,39,0,0
11,8,40,20038,39,0,0
0,5,5,11346,39,0,0
11,8,16,13600,19,0,0
11,8,16,6117,59,0,0
11,8,25,4702,39,0,0
9,12,26,4249,44,0,0
15,9,40,21007,37,0,0
12,13,25,16645,39,0,71
15,9,5,14263,29,33,0
15,9,4,6636,34,0,0
9,12,25,5634,49,0,0
15,9,22,157,54,0,0
15,9,24,2116,31,0,0
11,8,3,19006,39,0,0
15,9,30,13747,39,0,0
15,9,27,13375,39,0,0
9,12,12,20936,39,0,0
15,9,35,14298,15,0,105
15,9,54,8817,34,0,0
11,8,35,5977,54,0,0
11,8,19,4476,39,0,0
15,9,36,7923,47,0,0
11,8,20,8620,29,0,0
0,5,9,13955,39,0,0
9,12,17,13162,54,0,0
9,12,18,20281,49,0,0
6,4,3,5244,39,0,0
15,9,17,13658,39,37,0
9,12,39,16605,59,0,0
9,12,22,19054,35,0,0
15,9,7,18264,19,0,0
1,6,7,11195,34,0,0
9,12,6,13112,49,0,0
9,12,10,11884,44,0,0
11,8,8,7893,39,0,0
15,9,12,12878,39,0,0
15,9,25,8238,36,0,0
11,8,34,5204,39,0,0
8,10,14,4421,39,37,0
3,1,42,19926,39,0,0
11,8,12,2911,39,0,0
11,8,1,2727,19,0,0
11,8,7,12833,35,0,0
15,9,21,4454,39,0,0
11,8,19,11594,27,0,0
11,8,17,3288,49,0,0
9,12,25,18963,68,50,0
2,7,28,15799,34,0,0
8,10,4,3306,39,0,0
10,15,47,9010,59,0,94
11,8,15,8735,39,0,0
9,12,28,13254,39,0,0
4,2,36,3669,39,0,0
11,8,25,11052,15,0,0
11,8,15,8971,39,0,0
11,8,32,5193,39,0,0
4,2,45,20086,23,0,0
9,12,11,1667,44,0,0
10,15,12,6630,49,0,0
11,8,15,8013,34,0,0
0,5,20,4454,49,83,0
9,12,21,10539,49,0,0
11,8,27,15425,24,0,0
11,8,2,7127,39,0,0
15,9,5,20078,39,0,0
9,12,7,13077,39,0,0
11,8,41,5554,49,0,0
9,12,39,4544,39,0,0
0,5,20,20389,39,0,0
15,9,26,8680,39,0,0
11,8,15,19682,39,0,0
9,12,17,1291,39,0,0
6,4,27,4929,49,0,0
11,8,11,10914,39,0,0
11,8,18,10210,34,0,0
11,8,21,15646,39,0,0
15,9,9,7781,39,0,0
1,6,3,18004,59,0,0
11,8,7,12741,59,0,0
11,8,23,3346,44,0,0
11,8,6,18993,39,0,0
1,6,62,3004,6,0,0
0,5,27,16317,41,0,0
12,13,34,1248,49,0,118
11,8,13,8113,39,0,0
7,11,35,3813,47,0,50
9,12,24,10783,39,0,0
4,2,16,3411,39,0,0
9,12,33,3879,44,0,0
8,10,34,5113,39,0,91
11,8,24,5688,39,0,0
9,12,18,11627,29,0,0
15,9,17,8337,39,0,91
9,12,11,1036,44,0,0
8,10,14,6591,39,0,0
11,8,5,21337,39,0,0
11,8,50,10881,14,0,30
11,8,48,12014,39,0,98
11,8,22,7040,49,0,0
15,9,6,21444,39,0,0
7,11,12,10413,49,0,0
0,5,40,11703,59,0,0
15,9,30,2810,34,0,0
11,8,34,18837,59,0,0
11,8,17,18138,39,0,0
11,8,35,9496,59,0,0
11,8,12,15704,39,0,0
11,8,12,18156,39,0,0
15,9,8,9420,39,0,0
15,9,4,7724,39,0,0
9,12,21,10775,39,0,0
11,8,38,8377,49,0,0
9,12,44,14868,29,0,0
7,11,17,3614,59,0,97
9,12,24,17790,39,0,0
8,10,10,14621,42,0,0
9,12,61,18745,19,0,118
11,8,23,9460,39,0,0
5,3,9,14674,72,0,0
11,8,26,5962,59,0,0
11,8,38,4168,19,0,0
8,10,8,18439,39,0,0
15,9,9,14913,47,0,0
11,8,26,7793,67,0,0
15,9,8,7335,39,0,0
15,9,5,16384,29,0,0
11,8,35,18647,54,0,0
11,8,44,7753,4,0,35
9,12,25,6009,39,0,0
8,10,4,18471,39,0,0
11,8,27,11982,39,0,0
11,8,48,11872,39,0,29
11,8,39,6440,9,0,0
7,11,16,19374,39,0,0
0,5,5,13052,39,0,0
11,8,26,2960,23,0,0
11,8,28,8553,41,0,0
11,8,25,4567,41,0,0
11,8,20,20764,39,0,0
6,4,39,12070,39,0,0
0,5,18,8829,15,0,0
7,11,23,4178,31,0,0
9,12,14,750,54,0,0
9,12,9,1219,39,0,0
9,12,9,4339,39,0,0
9,12,25,3295,68,0,0
11,8,28,17740,39,0,0
15,9,30,1846,49,0,94
15,9,5,21296,39,0,0
9,12,16,20359,39,0,0
11,8,20,16624,49,0,0
11,8,31,11107,92,0,0
0,5,40,17784,7,0,0
15,9,30,6938,59,0,0
6,4,41,1256,39,0,0
1,6,38,9384,39,0,0
15,9,35,6554,54,0,0
9,12,12,11318,39,0,0
12,13,25,10506,39,0,0
11,8,6,1353,59,0,0
2,7,6,3068,29,0,0
8,10,29,16464,59,0,0
15,9,13,11458,39,0,0
9,12,26,20561,68,46,0
15,9,8,2006,29,0,0
11,8,15,17145,76,0,0
6,4,39,15013,39,0,0
11,8,16,751,42,0,0
15,9,2,4902,9,0,0
15,9,3,4301,17,0,0
15,9,17,14491,39,0,0
6,4,17,18392,39,0,0
11,8,38,18856,39,0,0
6,4,38,10071,22,0,0
15,9,14,13953,44,0,0
11,8,13,16104,39,0,0
11,8,14,19736,39,0,0
11,8,34,6868,39,45,0
11,8,42,1529,39,0,0
11,8,41,5349,35,0,0
6,4,23,12123,39,0,0
11,8,37,5420,39,0,0
9,12,8,3297,39,50,0
1,6,1,981,29,0,0
15,9,24,5247,39,0,0
0,5,40,13680,39,0,0
11,8,20,9279,39,0,0
11,8,29,9867,23,0,0
11,8,22,9102,37,0,0
11,8,2,20216,39,0,0
7,11,24,20177,39,0,0
11,8,37,19381,40,0,0
12,13,22,3341,39,0,0
11,8,24,2860,39,0,0
14,14,9,15419,29,0,0
11,8,40,7008,49,0,0
15,9,16,694,39,0,0
15,9,39,13200,39,0,0
11,8,43,11295,39,0,0
11,8,5,2445,68,0,0
2,7,41,9956,39,0,0
12,13,31,13281,49,0,100
12,13,28,15448,54,0,94
11,8,1,2435,39,0,0
11,8,39,3147,39,0,0
11,8,31,6764,59,0,0
9,12,23,17826,47,69,0
11,8,21,4751,31,0,0
15,9,41,4613,39,0,0
15,9,6,15356,49,0,0
15,9,46,3185,39,0,0
9,12,34,19177,44,0,0
4,2,5,17953,39,0,0
11,8,27,1290,68,0,0
15,9,29,8631,39,0,0
9,12,47,13744,39,0,0
9,12,15,18077,39,0,0
15,9,14,13362,39,0,0
8,10,19,15568,49,0,0
11,8,4,373,49,0,0
15,9,13,4525,39,0,0
8,10,14,5064,39,0,0
11,8,37,9647,49,55,0
6,4,42,12427,39,0,0
12,13,11,11772,19,0,0
11,8,40,21471,39,0,0
11,8,27,2751,44,0,0
15,9,36,8342,59,0,0
15,9,41,13200,59,0,0
15,9,2,11145,19,0,0
7,11,22,9167,49,0,0
15,9,14,2955,68,0,0
11,8,10,1036,39,0,0
6,4,29,15466,39,0,0
12,13,20,8083,39,0,0
9,12,10,6673,39,0,0
15,9,16,13119,54,0,0
15,9,3,18500,15,0,0
11,8,38,10943,44,0,0
7,11,22,3777,39,0,0
11,8,24,7108,39,0,0
9,12,13,8739,39,0,0
9,12,22,11271,39,0,0
11,8,11,10454,49,0,0
15,9,8,20491,23,0,0
11,8,14,3113,49,0,0
11,8,34,394,59,0,0
9,12,7,4993,39,0,0
11,8,53,21553,31,0,0
15,9,6,10719,39,0,0
11,8,44,8723,39,0,0
5,3,28,15786,54,0,0
11,8,30,9517,59,0,66
15,9,39,20989,49,0,0
10,15,62,5643,34,0,111
15,9,3,9515,14,0,0
11,8,13,17034,39,0,0
9,12,10,17069,24,0,0
9,12,23,14666,39,0,0
11,8,43,7985,4,0,0
11,8,41,10236,39,0,0
14,14,54,8807,1,0,0
14,14,33,10369,59,0,0
15,9,12,10894,39,0,0
0,5,16,13422,34,0,55
11,8,43,212,39,0,0
7,11,16,10153,49,0,0
9,12,26,8799,34,0,0
0,5,16,20537,39,0,0
11,8,16,12237,51,0,0
11,8,15,21052,44,0,0
15,9,4,5664,8,0,0
11,8,21,1609,39,0,0
15,9,21,16613,34,0,0
15,9,22,11567,29,0,0
1,6,0,12525,14,0,0
15,9,4,19332,39,0,0
15,9,25,13682,19,0,0
11,8,25,11134,39,0,0
1,6,19,9797,39,0,0
15,9,15,16244,49,0,0
9,12,20,20810,39,0,0
9,12,11,5570,39,0,0
8,10,20,10678,39,0,0
11,8,33,10755,59,0,0
1,6,32,2057,39,0,0
12,13,23,7485,39,0,0
15,9,23,18963,39,0,0
15,9,32,7464,39,0,0
12,13,18,17794,39,0,97
11,8,16,17976,39,0,0
11,8,7,3164,39,0,0
12,13,24,7218,39,0,0
15,9,26,20628,39,0,0
11,8,19,17642,59,47,0
9,12,67,8130,19,0,0
11,8,6,16669,39,0,0
9,12,24,7918,49,0,0
11,8,38,6896,44,50,0
15,9,13,21392,44,0,0
7,11,29,9970,39,0,0
15,9,38,18959,39,47,0
15,9,17,18748,39,0,0
12,13,37,8849,59,0,0
15,9,10,2443,39,0,0
12,13,35,2552,39,0,0
15,9,19,20371,39,0,118
11,8,8,16940,39,0,0
9,12,35,19637,54,0,0
11,8,7,19281,49,0,0
11,8,19,11676,39,0,0
11,8,14,13122,39,0,0
15,9,49,479,19,0,0
9,12,72,8199,49,0,101
12,13,50,12202,59,0,111
5,3,5,17077,39,0,38
15,9,30,208,34,0,0
9,12,15,5258,54,46,0
5,3,38,11630,49,0,0
11,8,15,3963,34,0,0
15,9,31,5010,39,0,0
11,8,4,11505,34,0,0
7,11,16,4697,39,0,0
15,9,10,12263,47,0,0
8,10,30,21004,39,0,0
1,6,1,2983,23,0,0
11,8,27,20370,59,0,0
15,9,6,14183,36,0,0
0,5,1,20618,34,0,0
11,8,39,2921,49,0,0
9,12,7,19010,34,0,0
9,12,26,11317,39,0,0
9,12,6,12083,59,0,0
15,9,9,6553,41,0,0
11,8,25,4981,39,0,0
11,8,6,10396,39,0,0
0,5,36,7960,39,0,0
11,8,34,19275,54,0,68
11,8,23,21003,24,0,0
9,12,10,21590,49,0,0
15,9,7,7765,59,0,0
11,8,25,19442,39,0,0
11,8,24,11321,39,0,0
15,9,6,13137,9,0,0
12,13,25,13323,64,0,0
11,8,21,2110,39,0,0
5,3,46,20488,29,0,0
11,8,14,1825,39,0,0
1,6,1,2026,3,0,0
15,9,4,14934,29,0,0
9,12,7,3101,39,0,0
15,9,38,15310,39,0,0
6,4,3,1982,19,0,1
15,9,14,6839,29,0,0
15,9,6,9191,19,0,0
11,8,18,15941,39,0,0
15,9,34,16509,59,0,0
15,9,2,8517,29,0,0
11,8,21,17879,55,0,0
11,8,35,18399,39,55,0
14,14,53,9658,24,0,0
0,5,36,18879,39,0,0
10,15,42,9566,39,0,0
15,9,22,2165,42,0,0
2,7,1,14047,19,0,0
11,8,24,7705,29,0,0
15,9,2,9362,9,0,0
15,9,7,6918,39,0,0
11,8,8,21459,37,0,0
15,9,15,17231,39,0,0
11,8,17,2657,59,47,0
11,8,18,18770,39,0,0
11,8,33,3535,44,0,91
11,8,1,18324,19,0,0
11,8,20,19204,41,0,0
15,9,13,10261,35,0,0
12,13,23,8298,29,0,108
11,8,5,11040,39,0,0
15,9,33,6882,27,0,0
11,8,53,10111,22,0,0
12,13,26,4039,39,0,0
15,9,60,13611,39,0,0
11,8,13,15028,39,0,0
15,9,16,18980,38,0,0
15,9,34,19313,49,47,0
12,13,41,12095,49,50,0
15,9,5,16217,11,0,0
11,8,16,21228,39,0,0
1,6,10,4222,39,0,0
15,9,18,14691,59,0,0
15,9,15,9411,54,0,0
9,12,24,1187,24,0,0
15,9,20,481,39,0,0
1,6,0,6508,14,0,0
9,12,33,17464,54,0,0
11,8,14,3072,39,0,0
11,8,37,1254,37,0,0
11,8,6,3404,39,0,0
9,12,23,7500,19,0,0
9,12,12,14490,39,0,77
11,8,21,11569,34,0,0
8,10,13,9651,54,0,0
15,9,3,5272,7,0,0
15,9,26,2134,49,0,0
15,9,8,1808,24,0,0
12,13,22,6095,49,0,0
7,11,31,4034,49,0,0
11,8,24,14819,39,0,0
9,12,7,13775,29,0,0
15,9,3,9949,39,0,0
15,9,8,143,39,0,0
15,9,40,2499,39,0,0
15,9,22,13415,34,0,0
9,12,49,6131,39,0,0
15,9,17,1160,39,0,0
9,12,19,18152,39,0,105
11,8,29,7093,39,0,0
12,13,25,5324,44,0,0
11,8,29,20273,68,47,0
11,8,17,9128,39,0,0
15,9,26,16345,39,0,0
15,9,25,10846,39,0,0
9,12,14,17080,47,0,0
15,9,53,18003,29,0,0
15,9,15,700,39,0,0
11,8,29,2775,39,0,0
5,3,25,20116,24,0,0
8,10,4,14640,39,0,0
9,12,7,8780,39,0,0
11,8,6,11570,54,0,0
12,13,33,7386,39,0,91
15,9,20,3078,44,0,0
1,6,2,16790,29,0,0
7,11,27,17525,39,0,0
11,8,12,18260,39,0,0
8,10,13,2559,23,0,0
15,9,19,16380,43,0,0
9,12,32,13141,44,0,0
11,8,12,14719,39,0,0
11,8,28,7612,39,0,0
10,15,58,5026,19,0,0
11,8,25,6494,39,0,0
7,11,20,1281,39,0,0
9,12,34,3082,24,0,0
11,8,44,10162,47,0,0
7,11,16,8922,54,0,25
11,8,33,20134,39,0,0
11,8,42,14178,39,0,0
11,8,8,6851,29,0,0
11,8,5,11093,15,0,0
15,9,39,8484,39,0,0
9,12,27,4128,39,0,0
8,10,18,2110,49,0,0
11,8,40,9862,39,0,0
11,8,30,9244,49,0,108
9,12,10,8484,39,0,0
11,8,33,4279,19,55,0
9,12,13,10420,39,0,0
1,6,29,20023,39,0,0
14,14,31,8176,59,0,0
9,12,44,15078,39,0,0
11,8,16,3086,82,0,0
11,8,23,2409,39,0,0
15,9,41,11630,64,0,0
12,13,29,11858,49,75,0
15,9,18,1018,39,0,0
15,9,34,6937,49,0,0
2,7,20,18275,39,0,0
12,13,47,7681,59,56,0
11,8,24,12434,53,0,0
1,6,1,547,29,0,3
1,6,27,18709,83,0,0
9,12,24,1379,47,0,0
15,9,16,13543,39,0,100
6,4,20,12332,15,0,0
15,9,17,17062,39,0,0
9,12,7,14044,39,0,0
15,9,3,5387,39,0,0
9,12,21,10086,39,0,0
8,10,11,6876,39,0,0
11,8,3,6479,44,0,0
9,12,5,21202,7,0,0
9,12,38,7576,70,0,0
15,9,3,1480,34,0,0
9,12,9,9932,39,0,0
11,8,3,3573,68,0,0
6,4,23,16036,39,0,0
11,8,16,2243,49,0,0
15,9,37,3523,49,0,0
11,8,7,4516,39,0,0
15,9,8,15761,45,0,0
1,6,1,2747,7,0,0
11,8,32,15234,59,0,0
2,7,0,14854,16,0,0
8,10,17,10616,44,0,0
9,12,20,18412,44,0,0
15,9,32,18598,39,0,0
11,8,57,6331,39,0,109
11,8,20,2930,39,0,0
1,6,3,5199,39,21,0
11,8,23,7111,34,0,0
9,12,17,1531,39,0,115
14,14,13,10220,39,37,0
11,8,27,14924,39,0,0
0,5,23,14575,31,0,0
11,8,41,5672,39,0,0
11,8,27,18206,39,0,0
15,9,25,7749,24,0,0
11,8,22,20426,17,0,0
11,8,2,5739,39,0,0
12,13,24,17516,68,0,108
12,13,12,11794,39,0,0
15,9,17,4871,39,0,0
15,9,21,4206,14,0,0
13,0,10,13728,23,0,117
15,9,37,12657,47,0,0
11,8,23,13229,36,0,0
15,9,2,16553,24,0,0
1,6,0,11780,9,0,3
15,9,16,19485,51,0,0
5,3,63,16187,23,0,0
11,8,7,8642,49,0,0
9,12,11,19354,39,0,0
11,8,38,19225,29,0,0
15,9,4,6561,39,0,0
11,8,34,6273,37,0,0
11,8,2,10394,39,0,0
11,8,25,10370,23,0,0
11,8,43,15378,47,0,0
15,9,3,18175,39,0,0
11,8,34,7380,39,0,0
15,9,4,12098,39,0,0
15,9,20,11834,39,0,0
11,8,9,8486,51,0,0
12,13,25,9462,59,0,105
15,9,23,4254,39,0,0
12,13,38,8783,39,0,0
11,8,16,20660,31,0,0
11,8,45,14267,59,50,0
0,5,30,10432,29,0,0
2,7,9,1612,50,0,0
11,8,42,20919,19,0,0
15,9,53,10130,16,0,0
15,9,9,5904,19,0,0
0,5,30,4570,64,0,0
12,13,8,10653,42,0,0
14,14,35,9792,59,0,108
11,8,29,9397,39,0,0
0,5,50,6111,19,0,0
12,13,17,13163,49,0,0
15,9,36,5242,39,0,71
9,12,5,5338,34,0,0
11,8,22,4383,41,0,0
11,8,37,4602,34,0,0
9,12,7,11654,39,0,0
11,8,20,16009,37,0,0
0,5,21,9979,85,83,0
12,13,24,13662,39,0,0
11,8,19,9063,32,0,0
8,10,26,18329,39,0,108
9,12,22,1488,39,0,0
9,12,9,11891,44,0,0
12,13,32,11902,39,0,71
9,12,20,1422,54,0,0
15,9,26,9460,49,0,0
11,8,37,1569,39,0,0
4,2,36,16006,39,0,0
12,13,40,14046,59,0,0
9,12,11,5116,39,0,0
9,12,12,21173,39,0,0
11,8,4,21103,39,0,0
11,8,34,6914,39,0,0
11,8,29,19779,39,0,0
14,14,33,18910,72,0,0
11,8,33,18979,47,0,0
11,8,19,8704,39,0,0
9,12,14,19861,39,0,0
11,8,3,16668,9,0,0
11,8,19,4159,39,0,0
11,8,21,18742,39,0,0
9,12,20,18515,44,0,0
12,13,22,12124,39,0,94
0,5,1,19232,35,0,0
11,8,16,13909,49,0,0
11,8,18,19489,39,0,9
15,9,6,612,39,0,0
9,12,20,7574,35,0,0
11,8,8,18717,29,0,0
7,11,34,4380,39,0,0
11,8,18,19487,39,0,0
1,6,37,4606,39,0,0
11,8,49,9240,29,0,0
11,8,15,6766,12,0,0
9,12,20,11503,54,0,0
9,12,12,17524,39,0,0
9,12,28,12985,36,0,0
15,9,44,6639,39,0,0
15,9,23,10026,39,0,0
11,8,7,12161,48,0,0
5,3,32,2033,37,0,0
12,13,34,8948,49,0,114
11,8,17,19011,39,0,0
11,8,11,12923,39,0,0
15,9,3,21337,39,0,0
15,9,13,11099,36,0,0
12,13,32,19988,76,0,118
15,9,9,6107,39,0,0
